Time_of_Flight_(µs),Corrected_Flux,Corrected_Flux_Uncertainty
3.856999999999999545e+03,1.235300000000000000e+04,1.111440506729886692e+02
3.858999999999999545e+03,1.257100000000000000e+04,1.121204709230205481e+02
3.861000000000000000e+03,1.247600000000000000e+04,1.116960160435464786e+02
3.862999999999999545e+03,1.238200000000000000e+04,1.112744355186769099e+02
3.864999999999999545e+03,1.227700000000000000e+04,1.108016245368271484e+02
3.867000000000000000e+03,1.237300000000000000e+04,1.112339876117002859e+02
3.868999999999999545e+03,1.236000000000000000e+04,1.111755368774975068e+02
3.871000000000000000e+03,1.256100000000000000e+04,1.120758671614894411e+02
3.872999999999999545e+03,1.228100000000000000e+04,1.108196733436798240e+02
3.874999999999999545e+03,1.248900000000000000e+04,1.117541945521516027e+02
3.877000000000000000e+03,1.247900000000000000e+04,1.117094445425282174e+02
3.878999999999999545e+03,1.222800000000000000e+04,1.105802875742319884e+02
3.880999999999999545e+03,1.222700000000000000e+04,1.105757658802322112e+02
3.882999999999999545e+03,1.223300000000000000e+04,1.106028932713779795e+02
3.884999999999999545e+03,1.231600000000000000e+04,1.109774751920413109e+02
3.887000000000000000e+03,1.238600000000000000e+04,1.112924076476010669e+02
3.888999999999999545e+03,1.223000000000000000e+04,1.105893304075943888e+02
3.890999999999999545e+03,1.240100000000000000e+04,1.113597772986286145e+02
3.892999999999999545e+03,1.226700000000000000e+04,1.107564896518488240e+02
3.894999999999999545e+03,1.237600000000000000e+04,1.112474718813864456e+02
3.897000000000000000e+03,1.217500000000000000e+04,1.103403824535689637e+02
3.898999999999999091e+03,1.224000000000000000e+04,1.106345334875150002e+02
3.900999999999999545e+03,1.239600000000000000e+04,1.113373252777346352e+02
3.903000000000000000e+03,1.248700000000000000e+04,1.117452459838896175e+02
3.905000000000000000e+03,1.226000000000000000e+04,1.107248842853314272e+02
3.907000000000000000e+03,1.255900000000000000e+04,1.120669442788548622e+02
3.909000000000000000e+03,1.232700000000000000e+04,1.110270237374661519e+02
3.911000000000000455e+03,1.242200000000000000e+04,1.114540263965373015e+02
3.913000000000000000e+03,1.232100000000000000e+04,1.110000000000000000e+02
3.915000000000000000e+03,1.219500000000000000e+04,1.104309739158361481e+02
3.917000000000000455e+03,1.243200000000000000e+04,1.114988789181315951e+02
3.918999999999999545e+03,1.219800000000000000e+04,1.104445562261898885e+02
3.921000000000000000e+03,1.252200000000000000e+04,1.119017426137761504e+02
3.923000000000000455e+03,1.228000000000000000e+04,1.108151614175603754e+02
3.924999999999999545e+03,1.246200000000000000e+04,1.116333283567237231e+02
3.927000000000000000e+03,1.242800000000000000e+04,1.114809400749745691e+02
3.929000000000000000e+03,1.225600000000000000e+04,1.107068200247849745e+02
3.931000000000000455e+03,1.244900000000000000e+04,1.115750868249724590e+02
3.933000000000000000e+03,1.227700000000000000e+04,1.108016245368271484e+02
3.935000000000000000e+03,1.241100000000000000e+04,1.114046677657624969e+02
3.937000000000000455e+03,1.258300000000000000e+04,1.121739720255991415e+02
3.939000000000000000e+03,1.232900000000000000e+04,1.110360301884029468e+02
3.941000000000000000e+03,1.245600000000000000e+04,1.116064514264289755e+02
3.943000000000000455e+03,1.204600000000000000e+04,1.097542709875106084e+02
3.944999999999999545e+03,1.224500000000000000e+04,1.106571281029828242e+02
3.947000000000000000e+03,1.240200000000000000e+04,1.113642671596226137e+02
3.949000000000000455e+03,1.220900000000000000e+04,1.104943437466372416e+02
3.951000000000000455e+03,1.230200000000000000e+04,1.109143813939390384e+02
3.953000000000000000e+03,1.230600000000000000e+04,1.109324118551467109e+02
3.955000000000000000e+03,1.228400000000000000e+04,1.108332080199797929e+02
3.957000000000000455e+03,1.243400000000000000e+04,1.115078472574914485e+02
3.959000000000000000e+03,1.215800000000000000e+04,1.102633211906850192e+02
3.961000000000000000e+03,1.238900000000000000e+04,1.113058848399305134e+02
3.963000000000000455e+03,1.249800000000000000e+04,1.117944542452805763e+02
3.965000000000000000e+03,1.223800000000000000e+04,1.106254943491785525e+02
3.967000000000000000e+03,1.248100000000000000e+04,1.117183959784597391e+02
3.969000000000000455e+03,1.229300000000000000e+04,1.108738021355802630e+02
3.970999999999999545e+03,1.244600000000000000e+04,1.115616421535651170e+02
3.973000000000000000e+03,1.226100000000000000e+04,1.107293998900022416e+02
3.975000000000000455e+03,1.236400000000000000e+04,1.111935249913403823e+02
3.977000000000000455e+03,1.231500000000000000e+04,1.109729696818103548e+02
3.979000000000000000e+03,1.241100000000000000e+04,1.114046677657624969e+02
3.981000000000000000e+03,1.232500000000000000e+04,1.110180165558722365e+02
3.983000000000000455e+03,1.261200000000000000e+04,1.123031611309324944e+02
3.985000000000000000e+03,1.236200000000000000e+04,1.111845312981986353e+02
3.987000000000000000e+03,1.241000000000000000e+04,1.114001795330696041e+02
3.989000000000000455e+03,1.245000000000000000e+04,1.115795680221071962e+02
3.990999999999999545e+03,1.233600000000000000e+04,1.110675470153182687e+02
3.993000000000000000e+03,1.209700000000000000e+04,1.099863627910290234e+02
3.995000000000000455e+03,1.242500000000000000e+04,1.114674840480402054e+02
3.996999999999999545e+03,1.242000000000000000e+04,1.114450537260399869e+02
3.999000000000000000e+03,1.246900000000000000e+04,1.116646765991827124e+02
4.001000000000000000e+03,1.219900000000000000e+04,1.104490832918054366e+02
4.003000000000000455e+03,1.248500000000000000e+04,1.117362966989694542e+02
4.005000000000000000e+03,1.239800000000000000e+04,1.113463066293625161e+02
4.007000000000000000e+03,1.229100000000000000e+04,1.108647825055377325e+02
4.009000000000000455e+03,1.244000000000000000e+04,1.115347479487900273e+02
4.011000000000000000e+03,1.224300000000000000e+04,1.106480908104604168e+02
4.013000000000000000e+03,1.228400000000000000e+04,1.108332080199797929e+02
4.015000000000000455e+03,1.231700000000000000e+04,1.109819805193619686e+02
4.016999999999999545e+03,1.242900000000000000e+04,1.114854250563730602e+02
4.019000000000000000e+03,1.227000000000000000e+04,1.107700320483836549e+02
4.021000000000000455e+03,1.243300000000000000e+04,1.115033631779770076e+02
4.022999999999999545e+03,1.223600000000000000e+04,1.106164544721978018e+02
4.025000000000000000e+03,1.249900000000000000e+04,1.117989266495878837e+02
4.027000000000000000e+03,1.238100000000000000e+04,1.112699420328772248e+02
4.029000000000000455e+03,1.221900000000000000e+04,1.105395856695686234e+02
4.031000000000000000e+03,1.234800000000000000e+04,1.111215550647120835e+02
4.033000000000000000e+03,1.248900000000000000e+04,1.117541945521516027e+02
4.035000000000000455e+03,1.242700000000000000e+04,1.114764549131341482e+02
4.037000000000000000e+03,1.245300000000000000e+04,1.115930105338138674e+02
4.039000000000000000e+03,1.233000000000000000e+04,1.110405331399306306e+02
4.041000000000000455e+03,1.230300000000000000e+04,1.109188892840174958e+02
4.042999999999999545e+03,1.227900000000000000e+04,1.108106493077266350e+02
4.045000000000000000e+03,1.241700000000000000e+04,1.114315933656162088e+02
4.047000000000000455e+03,1.242000000000000000e+04,1.114450537260399869e+02
4.049000000000000455e+03,1.235500000000000000e+04,1.111530476415282465e+02
4.051000000000000000e+03,1.228700000000000000e+04,1.108467410436587670e+02
4.053000000000000000e+03,1.248600000000000000e+04,1.117407714310229494e+02
4.055000000000000455e+03,1.219800000000000000e+04,1.104445562261898885e+02
4.057000000000000000e+03,1.239100000000000000e+04,1.113148687283064646e+02
4.059000000000000000e+03,1.249900000000000000e+04,1.117989266495878837e+02
4.061000000000000455e+03,1.229600000000000000e+04,1.108873302050324128e+02
4.062999999999999545e+03,1.234300000000000000e+04,1.110990549014713906e+02
4.065000000000000000e+03,1.232500000000000000e+04,1.110180165558722365e+02
4.067000000000000455e+03,1.247000000000000000e+04,1.116691542011485581e+02
4.068999999999999545e+03,1.235800000000000000e+04,1.111665417290660116e+02
4.071000000000000000e+03,1.240500000000000000e+04,1.113777356566388335e+02
4.073000000000000455e+03,1.229900000000000000e+04,1.109008566242846427e+02
4.075000000000000455e+03,1.225100000000000000e+04,1.106842355532171496e+02
4.077000000000000000e+03,1.228900000000000000e+04,1.108557621416221082e+02
4.079000000000000000e+03,1.214800000000000000e+04,1.102179658676395775e+02
4.081000000000000455e+03,1.240800000000000000e+04,1.113912025251538580e+02
4.083000000000000000e+03,1.239000000000000000e+04,1.113103768747550930e+02
4.085000000000000000e+03,1.231000000000000000e+04,1.109504393862407596e+02
